Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
South Korea	8876.0	8876.0	8876.0	8876.0	8876.0	8876.0	9369.6	9863.2	10356.8	10850.4	11344.0	11910.4	12476.8	13043.2	13609.6	14176.0	15082.2	15988.4	16894.6	17800.8	18707.0	19392.0	20017.0	20495.0	20921.0	21256.0	22080.0	22725.0	23227.0
Kuwait	48503.0	48503.0	48503.0	48503.0	48503.0	48503.0	47561.4	46619.8	45678.2	44736.6	43795.0	45735.2	47675.4	49615.6	51555.8	53496.0	52454.2	51412.4	50370.6	49328.8	48287.0	50616.0	52935.0	52005.0	51641.0	50253.0	51183.0	50194.0	49075.0
Kyrgyzstan	1217.0	1217.0	1217.0	1217.0	1217.0	1217.0	1257.8	1298.6	1339.4	1380.2	1421.0	1456.2	1491.4	1526.6	1561.8	1597.0	1631.4	1665.8	1700.2	1734.6	1769.0	1780.0	1857.0	1912.0	1991.0	2088.0	2067.0	2121.0	2192.0
Laos	1755.0	1755.0	1755.0	1755.0	1755.0	1755.0	1819.2	1883.4	1947.6	2011.8	2076.0	2186.6	2297.2	2407.8	2518.4	2629.0	2733.6	2838.2	2942.8	3047.4	3152.0	3321.0	3585.0	3844.0	4118.0	4357.0	4584.0	4769.0	5027.0
Latvia	6311.0	6311.0	6311.0	6311.0	6311.0	6311.0	6742.0	7173.0	7604.0	8035.0	8466.0	9427.6	10389.2	11350.8	12312.4	13274.0	13714.4	14154.8	14595.2	15035.6	15476.0	16366.0	17181.0	17801.0	18143.0	18806.0	19677.0	20632.0	21857.0
Lebanon	3731.0	3731.0	3731.0	3731.0	3731.0	3731.0	3791.0	3851.0	3911.0	3971.0	4031.0	3945.8	3860.6	3775.4	3690.2	3605.0	4020.6	4436.2	4851.8	5267.4	5683.0	5563.0	5417.0	5229.0	5003.0	4844.0	4798.0	4861.0	4668.0
Lesotho	1604.0	1604.0	1604.0	1604.0	1604.0	1604.0	1618.4	1632.8	1647.2	1661.6	1676.0	1730.4	1784.8	1839.2	1893.6	1948.0	2052.6	2157.2	2261.8	2366.4	2471.0	2466.0	2519.0	2517.0	2528.0	2614.0	2724.0	2633.0	2641.0
Liberia	204.0	204.0	204.0	204.0	204.0	204.0	361.8	519.6	677.4000000000001	835.2	993.0	938.6	884.2	829.8	775.4	721.0	778.2	835.4	892.6	949.8	1007.0	1082.0	1099.0	1171.0	1153.0	1141.0	1097.0	1095.0	1051.0
Libya	5540.0	5540.0	5540.0	5540.0	5540.0	5540.0	5670.4	5800.8	5931.2	6061.6	6192.0	6528.8	6865.6	7202.4	7539.2	7876.0	8449.6	9023.2	9596.8	10170.4	10744.0	4564.0	9299.0	4742.0	3909.0	3831.0	3751.0	4580.0	4866.0
Lithuania	7055.0	7055.0	7055.0	7055.0	7055.0	7055.0	7550.2	8045.4	8540.6	9035.8	9531.0	10490.2	11449.4	12408.6	13367.8	14327.0	15040.4	15753.8	16467.2	17180.6	17894.0	18937.0	20174.0	20832.0	22066.0	22233.0	23103.0	24432.0	25667.0
Luxembourg	39151.0	39151.0	39151.0	39151.0	39151.0	39151.0	41736.4	44321.8	46907.2	49492.6	52078.0	53503.6	54929.2	56354.8	57780.4	59206.0	58212.2	57218.4	56224.6	55230.8	54237.0	51063.0	50385.0	48832.0	50995.0	49110.0	49614.0	52288.0	53010.0
Madagascar	1113.0	1113.0	1113.0	1113.0	1113.0	1113.0	1126.8	1140.6	1154.4	1168.2	1182.0	1174.0	1166.0	1158.0	1150.0	1142.0	1134.6	1127.2	1119.8	1112.4	1105.0	1087.0	1072.0	1062.0	1065.0	1051.0	1065.0	1094.0	1119.0
Malawi	685.0	685.0	685.0	685.0	685.0	685.0	695.0	705.0	715.0	725.0	735.0	731.0	727.0	723.0	719.0	715.0	751.2	787.4	823.6	859.8	896.0	910.0	844.0	854.0	882.0	883.0	901.0	918.0	925.0
Malaysia	8414.0	8414.0	8414.0	8414.0	8414.0	8414.0	8535.2	8656.4	8777.6	8898.8	9020.0	9320.4	9620.8	9921.2	10221.6	10522.0	11258.6	11995.2	12731.8	13468.4	14205.0	15104.0	15777.0	16886.0	17813.0	18741.0	19354.0	20259.0	20821.0
Maldives	3318.0	3318.0	3318.0	3318.0	3318.0	3318.0	3722.0	4126.0	4530.0	4934.0	5338.0	5263.6	5189.2	5114.8	5040.4	4966.0	5191.4	5416.8	5642.2	5867.6	6093.0	6495.0	6488.0	6705.0	7026.0	6834.0	6931.0	7137.0	7453.0
Mali	959.0	959.0	959.0	959.0	959.0	959.0	982.8	1006.6	1030.4	1054.2	1078.0	1114.2	1150.4	1186.6	1222.8	1259.0	1280.0	1301.0	1322.0	1343.0	1364.0	1097.0	1048.0	1052.0	1095.0	1210.0	1269.0	1311.0	1311.0
Malta	8967.0	8967.0	8967.0	8967.0	8967.0	8967.0	9568.2	10169.4	10770.6	11371.8	11973.0	12116.2	12259.4	12402.6	12545.8	12689.0	13198.8	13708.6	14218.4	14728.2	15238.0	16168.0	17056.0	19202.0	21014.0	22672.0	22942.0	24060.0	25026.0
Mauritania	1298.0	1298.0	1298.0	1298.0	1298.0	1298.0	1314.4	1330.8	1347.2	1363.6	1380.0	1415.2	1450.4	1485.6	1520.8	1556.0	1596.6	1637.2	1677.8	1718.4	1759.0	1759.0	1802.0	1876.0	1924.0	1930.0	1945.0	1982.0	2018.0
Mauritius	4860.0	4860.0	4860.0	4860.0	4860.0	4860.0	5132.6	5405.2	5677.8	5950.4	6223.0	6470.4	6717.8	6965.2	7212.6	7460.0	7774.2	8088.4	8402.6	8716.8	9031.0	9273.0	10217.0	11707.0	12180.0	12838.0	12905.0	13743.0	14261.0
Mexico	6907.0	6907.0	6907.0	6907.0	6907.0	6907.0	7299.4	7691.8	8084.2	8476.6	8869.0	8987.2	9105.4	9223.6	9341.8	9460.0	9580.2	9700.4	9820.6	9940.8	10061.0	10403.0	10704.0	10624.0	10718.0	10937.0	11094.0	11166.0	11253.0
Moldova	2654.0	2654.0	2654.0	2654.0	2654.0	2654.0	2614.4	2574.8	2535.2	2495.6	2456.0	2707.2	2958.4	3209.6	3460.8	3712.0	3855.2	3998.4	4141.6	4284.8	4428.0	4686.0	4808.0	5250.0	5432.0	5312.0	5483.0	5705.0	5885.0
Mongolia	3203.0	3203.0	3203.0	3203.0	3203.0	3203.0	3367.8	3532.6	3697.4	3862.2	4027.0	4202.4	4377.8	4553.2	4728.6	4904.0	5093.6	5283.2	5472.8	5662.4	5852.0	6507.0	7636.0	7885.0	9361.0	9357.0	9228.0	8863.0	9666.0
Montenegro	7833.0	7833.0	7833.0	7833.0	7833.0	7833.0	7833.0	7833.0	7833.0	7833.0	7833.0	7974.4	8115.8	8257.2	8398.6	8540.0	8964.2	9388.4	9812.6	10236.8	10661.0	11340.0	10980.0	11468.0	12532.0	13150.0	13178.0	13859.0	14457.0
Morocco	1448.0	1448.0	1448.0	1448.0	1448.0	1448.0	1511.8	1575.6	1639.4	1703.2	1767.0	1871.8	1976.6	2081.4	2186.2	2291.0	2393.4	2495.8	2598.2	2700.6	2803.0	2899.0	2883.0	2990.0	2947.0	3000.0	2942.0	2963.0	3012.0
Mozambique	340.0	340.0	340.0	340.0	340.0	340.0	374.0	408.0	442.0	476.0	510.0	539.0	568.0	597.0	626.0	655.0	691.6	728.2	764.8	801.4	838.0	886.0	928.0	963.0	993.0	1014.0	1019.0	1020.0	1031.0
Myanmar	639.0	639.0	639.0	639.0	639.0	639.0	690.0	741.0	792.0	843.0	894.0	1020.4	1146.8	1273.2	1399.6	1526.0	1732.0	1938.0	2144.0	2350.0	2556.0	2673.0	2726.0	2950.0	3125.0	3137.0	3278.0	3414.0	3613.0
Namibia	4672.0	4672.0	4672.0	4672.0	4672.0	4672.0	4726.0	4780.0	4834.0	4888.0	4942.0	5138.8	5335.6	5532.4	5729.2	5926.0	6142.6	6359.2	6575.8	6792.4	7009.0	7352.0	7505.0	8415.0	9044.0	9272.0	9330.0	8983.0	8917.0
Nepal	1092.0	1092.0	1092.0	1092.0	1092.0	1092.0	1088.8	1085.6	1082.4	1079.2	1076.0	1122.0	1168.0	1214.0	1260.0	1306.0	1364.4	1422.8	1481.2	1539.6	1598.0	1642.0	1716.0	1775.0	1882.0	1924.0	1912.0	2030.0	2113.0
Netherlands	24227.0	24227.0	24227.0	24227.0	24227.0	24227.0	25746.2	27265.4	28784.6	30303.8	31823.0	32318.4	32813.8	33309.2	33804.6	34300.0	34822.6	35345.2	35867.8	36390.4	36913.0	37970.0	37626.0	37328.0	36931.0	37843.0	37966.0	39688.0	40572.0
New Zealand	17585.0	17585.0	17585.0	17585.0	17585.0	17585.0	18061.4	18537.8	19014.2	19490.6	19967.0	20574.4	21181.8	21789.2	22396.6	23004.0	22945.8	22887.6	22829.4	22771.2	22713.0	23242.0	23869.0	24368.0	24957.0	25671.0	26302.0	26398.0	26757.0
Nicaragua	1245.0	1245.0	1245.0	1245.0	1245.0	1245.0	1336.2	1427.4	1518.6	1609.8	1701.0	1791.8	1882.6	1973.4	2064.2	2155.0	2163.4	2171.8	2180.2	2188.6	2197.0	2314.0	2436.0	2534.0	3987.0	4144.0	4303.0	4476.0	4277.0
Niger	582.0	582.0	582.0	582.0	582.0	582.0	577.4	572.8	568.2	563.6	559.0	559.8	560.6	561.4	562.2	563.0	497.42857142857144	431.8571428571429	366.2857142857143	300.7142857142857	235.14285714285717	169.57142857142856	104.0	104.0	109.0	109.0	110.0	111.0	112.0
Nigeria	2074.0	2074.0	2074.0	2074.0	2074.0	2074.0	2072.4	2070.8	2069.2	2067.6	2066.0	2217.2	2368.4	2519.6	2670.8	2822.0	3051.4	3280.8	3510.2	3739.6	3969.0	4103.0	4208.0	4407.0	4643.0	4687.0	4511.0	4404.0	4313.0
Macedonia	4924.0	4924.0	4924.0	4924.0	4924.0	4924.0	5025.0	5126.0	5227.0	5328.0	5429.0	5545.4	5661.8	5778.2	5894.6	6011.0	6470.4	6929.8	7389.2	7848.6	8308.0	8638.0	8470.0	8880.0	8966.0	9167.0	9150.0	9216.0	9464.0
Norway	38399.0	38399.0	38399.0	38399.0	38399.0	38399.0	39700.4	41001.8	42303.2	43604.6	44906.0	46024.6	47143.2	48261.8	49380.4	50499.0	51463.2	52427.4	53391.6	54355.8	55320.0	55363.0	56291.0	56429.0	58286.0	58809.0	58981.0	59813.0	60283.0
Oman	9164.0	9164.0	9164.0	9164.0	9164.0	9164.0	10011.0	10858.0	11705.0	12552.0	13399.0	13371.6	13344.2	13316.8	13289.4	13262.0	13454.6	13647.2	13839.8	14032.4	14225.0	12897.0	12979.0	12832.0	12041.0	12356.0	12414.0	11733.0	11435.0
Pakistan	658.0	658.0	658.0	658.0	658.0	658.0	652.2	646.4	640.6	634.8	629.0	685.8	742.6	799.4	856.2	913.0	982.8	1052.6	1122.4	1192.2	1262.0	1268.0	1299.0	1318.0	1323.0	1456.0	1479.0	1513.0	1570.0
Palestinian Territory	898.0	898.0	898.0	898.0	898.0	898.0	906.0	914.0	922.0	930.0	938.0	975.0	1012.0	1049.0	1086.0	1123.0	1165.4	1207.8	1250.2	1292.6	1335.0	1591.0	1663.0	1666.0	1782.0	1744.0	1808.0	1805.0	1824.0
Panama	6105.0	6105.0	6105.0	6105.0	6105.0	6105.0	6330.4	6555.8	6781.2	7006.6	7232.0	7383.0	7534.0	7685.0	7836.0	7987.0	8438.6	8890.2	9341.8	9793.4	10245.0	11379.0	12788.0	12951.0	13413.0	14267.0	15001.0	15800.0	16107.0
Papua New Guinea	2386.0	2386.0	2386.0	2386.0	2386.0	2386.0	2323.4	2260.8	2198.2	2135.6	2073.0	2068.4	2063.8	2059.2	2054.6	2050.0	2139.2	2228.4	2317.6	2406.8	2496.0	2519.0	2579.0	2483.0	3053.0	3300.0	3362.0	3323.0	3248.0
Paraguay	5236.0	5236.0	5236.0	5236.0	5236.0	5236.0	5006.2	4776.4	4546.6	4316.8	4087.0	4187.4	4287.8	4388.2	4488.6	4589.0	4887.4	5185.8	5484.2	5782.6	6081.0	6685.0	6797.0	7202.0	7294.0	7624.0	7711.0	8088.0	8326.0
Peru	3894.0	3894.0	3894.0	3894.0	3894.0	3894.0	3921.0	3948.0	3975.0	4002.0	4029.0	4166.8	4304.6	4442.4	4580.2	4718.0	5067.0	5416.0	5765.0	6114.0	6463.0	6891.0	7361.0	7871.0	8158.0	8155.0	8549.0	8587.0	8840.0
Philippines	3008.0	3008.0	3008.0	3008.0	3008.0	3008.0	3142.2	3276.4	3410.6	3544.8	3679.0	3821.4	3963.8	4106.2	4248.6	4391.0	4560.8	4730.6	4900.4	5070.2	5240.0	5308.0	5575.0	5953.0	6232.0	6454.0	7039.0	7203.0	7541.0
Poland	8359.0	8359.0	8359.0	8359.0	8359.0	8359.0	8904.8	9450.6	9996.4	10542.2	11088.0	11376.8	11665.6	11954.4	12243.2	12532.0	13362.2	14192.4	15022.6	15852.8	16683.0	17505.0	17825.0	17801.0	18375.0	19096.0	19868.0	20731.0	21877.0
Portugal	15828.0	15828.0	15828.0	15828.0	15828.0	15828.0	16442.0	17056.0	17670.0	18284.0	18898.0	19334.6	19771.2	20207.8	20644.4	21081.0	21335.6	21590.2	21844.8	22099.4	22354.0	21597.0	21037.0	21043.0	21302.0	21835.0	22411.0	23163.0	23628.0
Qatar	27886.0	27886.0	27886.0	27886.0	27886.0	27886.0	31450.6	35015.2	38579.8	42144.4	45709.0	43940.0	42171.0	40402.0	38633.0	36864.0	37854.2	38844.4	39834.6	40824.8	41815.0	48151.0	51747.0	54095.0	55653.0	57751.0	59420.0	58668.0	57196.0
Romania	8061.0	8061.0	8061.0	8061.0	8061.0	8061.0	8050.0	8039.0	8028.0	8017.0	8006.0	8654.2	9302.4	9950.6	10598.8	11247.0	11737.4	12227.8	12718.2	13208.6	13699.0	14103.0	14586.0	15241.0	16265.0	16533.0	17137.0	18656.0	19488.0
Russia	9777.0	9777.0	9777.0	9777.0	9777.0	9777.0	9969.2	10161.4	10353.6	10545.8	10738.0	11593.2	12448.4	13303.6	14158.8	15014.0	15661.4	16308.8	16956.2	17603.6	18251.0	19024.0	19637.0	19783.0	19575.0	19163.0	19224.0	19521.0	19968.0
Rwanda	591.0	591.0	591.0	591.0	591.0	591.0	610.0	629.0	648.0	667.0	686.0	730.6	775.2	819.8	864.4	909.0	976.8	1044.6	1112.4	1180.2	1248.0	1258.0	1331.0	1355.0	1416.0	1502.0	1552.0	1611.0	1708.0
Saint Lucia	6059.0	6059.0	6059.0	6059.0	6059.0	6059.0	6177.2	6295.4	6413.6	6531.8	6650.0	6742.4	6834.8	6927.2	7019.6	7112.0	7426.6	7741.2	8055.8	8370.4	8685.0	9384.0	9073.0	9000.0	8561.0	8221.0	8761.0	9244.0	9086.0
Saint Vincent and the Grenadines	4002.0	4002.0	4002.0	4002.0	4002.0	4002.0	4101.8	4201.6	4301.4	4401.2	4501.0	4803.0	5105.0	5407.0	5709.0	6011.0	6201.8	6392.6	6583.4	6774.2	6965.0	7274.0	7326.0	7296.0	7689.0	8227.0	8491.0	8480.0	8615.0
Samoa	1819.0	1819.0	1819.0	1819.0	1819.0	1819.0	1906.6	1994.2	2081.8	2169.4	2257.0	2416.4	2575.8	2735.2	2894.6	3054.0	3185.8	3317.6	3449.4	3581.2	3713.0	3868.0	3761.0	3656.0	3570.0	3663.0	3892.0	3948.0	3955.0
Sao Tome and Principe	942.0	942.0	942.0	942.0	942.0	942.0	950.6	959.2	967.8	976.4	985.0	1041.0	1097.0	1153.0	1209.0	1265.0	1338.6	1412.2	1485.8	1559.4	1633.0	1608.0	1612.0	1755.0	1787.0	1808.0	1882.0	1929.0	1885.0
Saudi Arabia	9243.0	9243.0	9243.0	9243.0	9243.0	9243.0	9454.2	9665.4	9876.6	10087.8	10299.0	11037.4	11775.8	12514.2	13252.6	13991.0	14064.4	14137.8	14211.2	14284.6	14358.0	16880.0	18254.0	17652.0	18248.0	18180.0	18762.0	18196.0	18169.0
Senegal	1104.0	1104.0	1104.0	1104.0	1104.0	1104.0	1137.2	1170.4	1203.6	1236.8	1270.0	1311.4	1352.8	1394.2	1435.6	1477.0	1521.4	1565.8	1610.2	1654.6	1699.0	1688.0	1749.0	1772.0	1859.0	1944.0	2003.0	2091.0	2172.0
Serbia	5191.0	5191.0	5191.0	5191.0	5191.0	5191.0	5278.4	5365.8	5453.2	5540.6	5628.0	6017.6	6407.2	6796.8	7186.4	7576.0	8265.6	8955.2	9644.8	10334.4	11024.0	10812.0	10602.0	11220.0	10903.0	11081.0	11528.0	11772.0	12551.0
Sierra Leone	758.0	758.0	758.0	758.0	758.0	758.0	757.6	757.2	756.8	756.4	756.0	783.8	811.6	839.4	867.2	895.0	933.8	972.6	1011.4	1050.2	1089.0	1103.0	1301.0	1480.0	1490.0	1163.0	1097.0	1220.0	1238.0
Singapore	29558.0	29558.0	29558.0	29558.0	29558.0	29558.0	30613.0	31668.0	32723.0	33778.0	34833.0	35936.6	37040.2	38143.8	39247.4	40351.0	43174.4	45997.8	48821.2	51644.6	54468.0	63557.0	64012.0	65753.0	68933.0	69393.0	70026.0	72553.0	74594.0
Slovakia	9760.0	9760.0	9760.0	9760.0	9760.0	9760.0	10135.8	10511.6	10887.4	11263.2	11639.0	12221.0	12803.0	13385.0	13967.0	14549.0	15331.4	16113.8	16896.2	17678.6	18461.0	18232.0	18936.0	19753.0	20110.0	21057.0	22014.0	22784.0	23684.0
Slovenia	14176.0	14176.0	14176.0	14176.0	14176.0	14176.0	14806.0	15436.0	16066.0	16696.0	17326.0	18597.0	19868.0	21139.0	22410.0	23681.0	23925.8	24170.6	24415.4	24660.2	24905.0	25167.0	24516.0	23538.0	24492.0	24886.0	26081.0	27557.0	28833.0
Solomon Islands	1091.0	1091.0	1091.0	1091.0	1091.0	1091.0	1141.6	1192.2	1242.8	1293.4	1344.0	1326.2	1308.4	1290.6	1272.8	1255.0	1217.0	1179.0	1141.0	1103.0	1065.0	1152.0	1431.0	1522.0	1527.0	1568.0	1532.0	1525.0	1569.0
South Africa	6414.0	6414.0	6414.0	6414.0	6414.0	6414.0	6557.8	6701.6	6845.4	6989.2	7133.0	7302.6	7472.2	7641.8	7811.4	7981.0	8148.4	8315.8	8483.2	8650.6	8818.0	9041.0	9240.0	9294.0	9323.0	9204.0	9082.0	9123.0	9036.0
South Sudan	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2089.0	2058.0	1935.0	2060.0	2011.0	1831.0	1476.0	1331.0	1277.0
Spain	15336.0	15336.0	15336.0	15336.0	15336.0	15336.0	16117.8	16899.6	17681.4	18463.2	19245.0	19905.0	20565.0	21225.0	21885.0	22545.0	22874.4	23203.8	23533.2	23862.6	24192.0	24114.0	23689.0	23658.0	23986.0	25237.0	26729.0	27374.0	28085.0
Sri Lanka	2366.0	2366.0	2366.0	2366.0	2366.0	2366.0	2480.4	2594.8	2709.2	2823.6	2938.0	3088.0	3238.0	3388.0	3538.0	3688.0	3886.0	4084.0	4282.0	4480.0	4678.0	5134.0	5366.0	5754.0	6037.0	6400.0	6386.0	6619.0	6766.0
Sudan	807.0	807.0	807.0	807.0	807.0	807.0	831.4	855.8	880.2	904.6	929.0	948.2	967.4	986.6	1005.8	1025.0	1078.0	1131.0	1184.0	1237.0	1290.0	1455.0	1583.0	1143.0	1623.0	1699.0	1757.0	1820.0	1759.0
Suriname	5166.0	5166.0	5166.0	5166.0	5166.0	5166.0	5186.2	5206.4	5226.6	5246.8	5267.0	5616.0	5965.0	6314.0	6663.0	7012.0	7435.6	7859.2	8282.8	8706.4	9130.0	9321.0	9732.0	10156.0	10171.0	9722.0	8519.0	7752.0	7953.0
Sweden	25225.0	25225.0	25225.0	25225.0	25225.0	25225.0	26111.6	26998.2	27884.8	28771.4	29658.0	30438.8	31219.6	32000.4	32781.2	33562.0	34176.0	34790.0	35404.0	36018.0	36632.0	37279.0	38450.0	38628.0	39261.0	40332.0	40739.0	41396.0	41923.0
Switzerland	33472.0	33472.0	33472.0	33472.0	33472.0	33472.0	34690.2	35908.4	37126.6	38344.8	39563.0	40322.6	41082.2	41841.8	42601.4	43361.0	43861.4	44361.8	44862.2	45362.6	45863.0	44212.0	47458.0	47947.0	47478.0	48627.0	48276.0	47481.0	49279.0
Syria	1622.0	1622.0	1622.0	1622.0	1622.0	1622.0	1593.8	1565.6	1537.4	1509.2	1481.0	1479.6	1478.2	1476.8	1475.4	1474.0	1489.4	1504.8	1520.2	1535.6	1551.0	1449.0	1132.0	865.0	684.0	634.0	614.0	642.0	657.0
Tajikistan	806.0	806.0	806.0	806.0	806.0	806.0	796.6	787.2	777.8	768.4	759.0	832.0	905.0	978.0	1051.0	1124.0	1074.8	1025.6	976.4	927.2	878.0	918.0	952.0	999.0	969.0	947.0	964.0	984.0	1044.0
Tanzania	1189.0	1189.0	1189.0	1189.0	1189.0	1189.0	1206.8	1224.6	1242.4	1260.2	1278.0	1343.6	1409.2	1474.8	1540.4	1606.0	1670.6	1735.2	1799.8	1864.4	1929.0	2009.0	2231.0	2296.0	2163.0	2224.0	2298.0	2383.0	2436.0
Thailand	6976.0	6976.0	6976.0	6976.0	6976.0	6976.0	6963.4	6950.8	6938.2	6925.6	6913.0	7219.2	7525.4	7831.6	8137.8	8444.0	8934.2	9424.4	9914.6	10404.8	10895.0	11675.0	12206.0	12302.0	12342.0	12811.0	13308.0	13817.0	14320.0
Timor Leste	3066.0	3066.0	3066.0	3066.0	3066.0	3066.0	3005.6	2945.2	2884.8	2824.4	2764.0	2402.2	2040.4	1678.6	1316.8	955.0	1817.6	2680.2	3542.8	4405.4	5268.0	5175.0	3039.0	2978.0	2710.0	3984.0	6049.0	5372.0	5389.0
Togo	975.0	975.0	975.0	975.0	975.0	975.0	991.4	1007.8	1024.2	1040.6	1057.0	1043.6	1030.2	1016.8	1003.4	990.0	990.0	990.0	990.0	990.0	990.0	1060.0	1058.0	1099.0	1139.0	1158.0	1164.0	1178.0	1200.0
Tonga	2709.0	2709.0	2709.0	2709.0	2709.0	2709.0	2723.8	2738.6	2753.4	2768.2	2783.0	2879.6	2976.2	3072.8	3169.4	3266.0	3301.6	3337.2	3372.8	3408.4	3444.0	3540.0	3601.0	3410.0	3442.0	3589.0	3844.0	3952.0	3816.0
Trinidad and Tobago	7420.0	7420.0	7420.0	7420.0	7420.0	7420.0	8087.6	8755.2	9422.8	10090.4	10758.0	12115.2	13472.4	14829.6	16186.8	17544.0	18661.8	19779.6	20897.4	22015.2	23133.0	21429.0	22127.0	23467.0	22934.0	24225.0	22620.0	22415.0	22266.0
Tunisia	2231.0	2231.0	2231.0	2231.0	2231.0	2231.0	2366.8	2502.6	2638.4	2774.2	2910.0	3035.8	3161.6	3287.4	3413.2	3539.0	3728.2	3917.4	4106.6	4295.8	4485.0	4316.0	4544.0	4630.0	4734.0	4734.0	4717.0	4702.0	4737.0
Turkey	5704.0	5704.0	5704.0	5704.0	5704.0	5704.0	5764.4	5824.8	5885.2	5945.6	6006.0	6132.4	6258.8	6385.2	6511.6	6638.0	7359.4	8080.8	8802.2	9523.6	10245.0	11481.0	12095.0	13009.0	13385.0	14252.0	14728.0	15796.0	15920.0
Turkmenistan	3218.0	3218.0	3218.0	3218.0	3218.0	3218.0	3273.0	3328.0	3383.0	3438.0	3493.0	3640.4	3787.8	3935.2	4082.6	4230.0	4703.0	5176.0	5649.0	6122.0	6595.0	7320.0	7997.0	8710.0	9376.0	10135.0	10937.0	11263.0	11745.0
Uganda	708.0	708.0	708.0	708.0	708.0	708.0	731.2	754.4	777.6	800.8	824.0	853.4	882.8	912.2	941.6	971.0	1000.2	1029.4	1058.6	1087.8	1117.0	1187.0	1190.0	1187.0	1210.0	1237.0	1252.0	1253.0	1273.0
Ukraine	3941.0	3941.0	3941.0	3941.0	3941.0	3941.0	3841.8	3742.6	3643.4	3544.2	3445.0	3819.4	4193.8	4568.2	4942.6	5317.0	5455.6	5594.2	5732.8	5871.4	6010.0	6113.0	6242.0	6292.0	6178.0	5605.0	5769.0	5822.0	6063.0
United Arab Emirates	28376.0	28376.0	28376.0	28376.0	28376.0	28376.0	28911.6	29447.2	29982.8	30518.4	31054.0	30742.2	30430.4	30118.6	29806.8	29495.0	27281.4	25067.8	22854.2	20640.6	18427.0	18951.0	19400.0	20320.0	21139.0	22366.0	23284.0	23975.0	24212.0
United Kingdom	19788.0	19788.0	19788.0	19788.0	19788.0	19788.0	20751.6	21715.2	22678.8	23642.4	24606.0	25519.6	26433.2	27346.8	28260.4	29174.0	28373.0	27572.0	26771.0	25970.0	25169.0	25464.0	25564.0	25686.0	26358.0	27230.0	27551.0	28294.0	28525.0
United States	29652.0	29652.0	29652.0	29652.0	29652.0	29652.0	30709.2	31766.4	32823.6	33880.8	34938.0	35601.4	36264.8	36928.2	37591.6	38255.0	38594.2	38933.4	39272.6	39611.8	39951.0	40302.0	40766.0	41145.0	41918.0	42658.0	42986.0	43866.0	44462.0
Uruguay	7633.0	7633.0	7633.0	7633.0	7633.0	7633.0	7914.6	8196.2	8477.8	8759.4	9041.0	9035.8	9030.6	9025.4	9020.2	9015.0	9582.0	10149.0	10716.0	11283.0	11850.0	12691.0	12668.0	13260.0	13597.0	13982.0	14698.0	14858.0	14902.0
Uzbekistan	1566.0	1566.0	1566.0	1566.0	1566.0	1566.0	1601.2	1636.4	1671.6	1706.8	1742.0	1827.6	1913.2	1998.8	2084.4	2170.0	2373.0	2576.0	2779.0	2982.0	3185.0	3378.0	3615.0	3878.0	4033.0	4161.0	4308.0	4464.0	4657.0
Vanuatu	1780.0	1780.0	1780.0	1780.0	1780.0	1780.0	1818.6	1857.2	1895.8	1934.4	1973.0	1935.6	1898.2	1860.8	1823.4	1786.0	1871.6	1957.2	2042.8	2128.4	2214.0	2200.0	2118.0	2207.0	2196.0	2084.0	2125.0	2192.0	2185.0
Venezuela	9264.0	9264.0	9264.0	9264.0	9264.0	9264.0	9213.2	9162.4	9111.6	9060.8	9010.0	9131.4	9252.8	9374.2	9495.6	9617.0	10244.8	10872.6	11500.4	12128.2	12756.0	12778.0	13288.0	13270.0	12977.0	11398.0	9339.0	7827.0	6655.0
Vietnam	1601.0	1601.0	1601.0	1601.0	1601.0	1601.0	1728.8	1856.6	1984.4	2112.2	2240.0	2398.8	2557.6	2716.4	2875.2	3034.0	3180.4	3326.8	3473.2	3619.6	3766.0	3958.0	4216.0	4429.0	4634.0	4910.0	5200.0	5455.0	5739.0
Yemen	552.0	552.0	552.0	552.0	552.0	552.0	635.6	719.2	802.8	886.4	970.0	944.4	918.8	893.2	867.6	842.0	835.2	828.4	821.6	814.8	808.0	761.0	592.0	467.0	411.0	328.0	238.0	182.0	168.0
Zambia	1534.0	1534.0	1534.0	1534.0	1534.0	1534.0	1554.4	1574.8	1595.2	1615.6	1636.0	1680.4	1724.8	1769.2	1813.6	1858.0	2002.4	2146.8	2291.2	2435.6	2580.0	2695.0	2921.0	2896.0	3015.0	3024.0	3035.0	2985.0	3011.0
Zimbabwe	2003.0	2003.0	2003.0	2003.0	2003.0	2003.0	2031.0	2059.0	2087.0	2115.0	2143.0	2011.2	1879.4	1747.6	1615.8	1484.0	1475.8	1467.6	1459.4	1451.2	1443.0	1590.0	1845.0	1915.0	1933.0	1905.0	1922.0	1986.0	2280.0
